"SSP_Time","GCM","Year","Frost"
"SSP2 2085","INM-CM4-8",2016,2
"SSP2 2085","INM-CM4-8",2017,0
"SSP2 2085","INM-CM4-8",2018,11
"SSP2 2085","INM-CM4-8",2019,24
"SSP2 2085","INM-CM4-8",2020,0
"SSP2 2085","INM-CM4-8",2021,0
"SSP2 2085","INM-CM4-8",2022,0
"SSP2 2085","INM-CM4-8",2023,0
"SSP2 2085","INM-CM4-8",2024,9
"SSP2 2085","INM-CM4-8",2025,0
"SSP2 2085","INM-CM4-8",2026,0
"SSP2 2085","INM-CM4-8",2027,0
"SSP2 2085","INM-CM4-8",2028,0
"SSP2 2085","INM-CM4-8",2029,4
"SSP2 2085","INM-CM4-8",2030,12
"SSP2 2085","INM-CM4-8",2031,0
"SSP2 2085","INM-CM4-8",2032,0
"SSP2 2085","INM-CM4-8",2033,0
"SSP2 2085","INM-CM4-8",2034,0
"SSP2 2085","INM-CM4-8",2035,0
"SSP2 2085","INM-CM4-8",2036,0
"SSP2 2085","INM-CM4-8",2037,0
"SSP2 2085","INM-CM4-8",2038,0
"SSP2 2085","INM-CM4-8",2039,19
"SSP2 2085","INM-CM4-8",2040,9
"SSP2 2085","INM-CM4-8",2041,2
"SSP2 2085","INM-CM4-8",2042,0
"SSP2 2085","INM-CM4-8",2043,0
"SSP2 2085","INM-CM4-8",2044,0
"SSP2 2085","INM-CM4-8",2045,0
"SSP2 2085","INM-CM4-8",2046,0
"SSP2 2085","INM-CM4-8",2047,0
"SSP2 2085","INM-CM4-8",2048,9
"SSP2 2085","INM-CM4-8",2049,20
"SSP2 2085","INM-CM4-8",2050,2
"SSP2 2085","INM-CM4-8",2051,10
"SSP2 2085","INM-CM4-8",2052,0
"SSP2 2085","INM-CM4-8",2053,0
"SSP2 2085","INM-CM4-8",2054,1
"SSP2 2085","INM-CM4-8",2055,0
"SSP2 2085","INM-CM4-8",2056,0
"SSP2 2085","INM-CM4-8",2057,7
"SSP2 2085","INM-CM4-8",2058,1
"SSP2 2085","INM-CM4-8",2059,0
"SSP2 2085","INM-CM4-8",2060,0
"SSP2 2085","INM-CM4-8",2061,4
"SSP2 2085","INM-CM4-8",2062,0
"SSP2 2085","INM-CM4-8",2063,1
"SSP2 2085","INM-CM4-8",2064,34
"SSP2 2085","INM-CM4-8",2065,0
"SSP2 2085","INM-CM4-8",2066,0
"SSP2 2085","INM-CM4-8",2067,0
"SSP2 2085","INM-CM4-8",2068,0
"SSP2 2085","INM-CM4-8",2069,1
"SSP2 2085","INM-CM4-8",2070,0
"SSP2 2085","INM-CM4-8",2071,0
"SSP2 2085","INM-CM4-8",2072,0
"SSP2 2085","INM-CM4-8",2073,0
"SSP2 2085","INM-CM4-8",2074,0
"SSP2 2085","INM-CM4-8",2075,0
"SSP2 2085","INM-CM4-8",2076,11
"SSP2 2085","INM-CM4-8",2077,0
"SSP2 2085","INM-CM4-8",2078,7
"SSP2 2085","INM-CM4-8",2079,0
"SSP2 2085","INM-CM4-8",2080,4
"SSP2 2085","INM-CM4-8",2081,0
"SSP2 2085","INM-CM4-8",2082,4
"SSP2 2085","INM-CM4-8",2083,4
"SSP2 2085","INM-CM4-8",2084,0
"SSP2 2085","INM-CM4-8",2085,18
"SSP2 2085","INM-CM4-8",2086,0
"SSP2 2085","INM-CM4-8",2087,0
"SSP2 2085","INM-CM4-8",2088,0
"SSP2 2085","INM-CM4-8",2089,7
"SSP2 2085","INM-CM4-8",2090,0
"SSP2 2085","INM-CM4-8",2091,0
"SSP2 2085","INM-CM4-8",2092,0
"SSP2 2085","INM-CM4-8",2093,1
"SSP2 2085","INM-CM4-8",2094,0
"SSP2 2085","INM-CM4-8",2095,0
"SSP2 2085","INM-CM4-8",2096,0
"SSP2 2085","INM-CM4-8",2097,1
"SSP2 2085","INM-CM4-8",2098,0
"SSP2 2085","INM-CM4-8",2099,2
"SSP2 2085","INM-CM4-8",2100,0
"SSP2 2085","INM-CM5-0",2002,0
"SSP2 2085","INM-CM5-0",2003,0
"SSP2 2085","INM-CM5-0",2004,0
"SSP2 2085","INM-CM5-0",2005,4
"SSP2 2085","INM-CM5-0",2006,13
"SSP2 2085","INM-CM5-0",2007,0
"SSP2 2085","INM-CM5-0",2008,0
"SSP2 2085","INM-CM5-0",2009,0
"SSP2 2085","INM-CM5-0",2010,0
"SSP2 2085","INM-CM5-0",2011,0
"SSP2 2085","INM-CM5-0",2012,36
"SSP2 2085","INM-CM5-0",2013,0
"SSP2 2085","INM-CM5-0",2014,0
"SSP2 2085","INM-CM5-0",2015,6
"SSP2 2085","INM-CM5-0",2016,11
"SSP2 2085","INM-CM5-0",2017,0
"SSP2 2085","INM-CM5-0",2018,7
"SSP2 2085","INM-CM5-0",2019,9
"SSP2 2085","INM-CM5-0",2020,0
"SSP2 2085","INM-CM5-0",2021,0
"SSP2 2085","INM-CM5-0",2022,8
"SSP2 2085","INM-CM5-0",2023,0
"SSP2 2085","INM-CM5-0",2024,0
"SSP2 2085","INM-CM5-0",2025,8
"SSP2 2085","INM-CM5-0",2026,0
"SSP2 2085","INM-CM5-0",2027,0
"SSP2 2085","INM-CM5-0",2028,0
"SSP2 2085","INM-CM5-0",2029,0
"SSP2 2085","INM-CM5-0",2030,0
"SSP2 2085","INM-CM5-0",2031,0
"SSP2 2085","INM-CM5-0",2032,0
"SSP2 2085","INM-CM5-0",2033,0
"SSP2 2085","INM-CM5-0",2034,0
"SSP2 2085","INM-CM5-0",2035,0
"SSP2 2085","INM-CM5-0",2036,0
"SSP2 2085","INM-CM5-0",2037,5
"SSP2 2085","INM-CM5-0",2038,1
"SSP2 2085","INM-CM5-0",2039,13
"SSP2 2085","INM-CM5-0",2040,0
"SSP2 2085","INM-CM5-0",2041,0
"SSP2 2085","INM-CM5-0",2042,1
"SSP2 2085","INM-CM5-0",2043,0
"SSP2 2085","INM-CM5-0",2044,2
"SSP2 2085","INM-CM5-0",2045,3
"SSP2 2085","INM-CM5-0",2046,8
"SSP2 2085","INM-CM5-0",2047,0
"SSP2 2085","INM-CM5-0",2048,0
"SSP2 2085","INM-CM5-0",2049,2
"SSP2 2085","INM-CM5-0",2050,0
"SSP2 2085","INM-CM5-0",2051,0
"SSP2 2085","INM-CM5-0",2052,0
"SSP2 2085","INM-CM5-0",2053,0
"SSP2 2085","INM-CM5-0",2054,0
"SSP2 2085","INM-CM5-0",2055,0
"SSP2 2085","INM-CM5-0",2056,0
"SSP2 2085","INM-CM5-0",2057,1
"SSP2 2085","INM-CM5-0",2058,0
"SSP2 2085","INM-CM5-0",2059,0
"SSP2 2085","INM-CM5-0",2060,0
"SSP2 2085","INM-CM5-0",2061,4
"SSP2 2085","INM-CM5-0",2062,0
"SSP2 2085","INM-CM5-0",2063,12
"SSP2 2085","INM-CM5-0",2064,18
"SSP2 2085","INM-CM5-0",2065,0
"SSP2 2085","INM-CM5-0",2066,20
"SSP2 2085","INM-CM5-0",2067,0
"SSP2 2085","INM-CM5-0",2068,0
"SSP2 2085","INM-CM5-0",2069,5
"SSP2 2085","INM-CM5-0",2070,0
"SSP2 2085","INM-CM5-0",2071,6
"SSP2 2085","INM-CM5-0",2072,3
"SSP2 2085","INM-CM5-0",2073,0
"SSP2 2085","INM-CM5-0",2074,0
"SSP2 2085","INM-CM5-0",2075,0
"SSP2 2085","INM-CM5-0",2076,1
"SSP2 2085","INM-CM5-0",2077,0
"SSP2 2085","INM-CM5-0",2078,13
"SSP2 2085","INM-CM5-0",2079,4
"SSP2 2085","INM-CM5-0",2080,0
"SSP2 2085","INM-CM5-0",2081,0
"SSP2 2085","INM-CM5-0",2082,4
"SSP2 2085","INM-CM5-0",2083,6
"SSP2 2085","INM-CM5-0",2084,0
"SSP2 2085","INM-CM5-0",2085,0
"SSP2 2085","INM-CM5-0",2086,0
"SSP2 2085","INM-CM5-0",2087,13
"SSP2 2085","INM-CM5-0",2088,0
"SSP2 2085","INM-CM5-0",2089,0
"SSP2 2085","INM-CM5-0",2090,0
"SSP2 2085","INM-CM5-0",2091,2
"SSP2 2085","INM-CM5-0",2092,8
"SSP2 2085","INM-CM5-0",2093,0
"SSP2 2085","INM-CM5-0",2094,12
"SSP2 2085","INM-CM5-0",2095,4
"SSP2 2085","INM-CM5-0",2096,0
"SSP2 2085","INM-CM5-0",2097,4
"SSP2 2085","INM-CM5-0",2098,0
"SSP2 2085","INM-CM5-0",2099,0
"SSP2 2085","INM-CM5-0",2100,0
"SSP2 2085","IPSL-CM6A-LR",2002,1
"SSP2 2085","IPSL-CM6A-LR",2003,0
"SSP2 2085","IPSL-CM6A-LR",2004,33
"SSP2 2085","IPSL-CM6A-LR",2005,7
"SSP2 2085","IPSL-CM6A-LR",2006,2
"SSP2 2085","IPSL-CM6A-LR",2007,4
"SSP2 2085","IPSL-CM6A-LR",2008,0
"SSP2 2085","IPSL-CM6A-LR",2009,10
"SSP2 2085","IPSL-CM6A-LR",2010,0
"SSP2 2085","IPSL-CM6A-LR",2011,0
"SSP2 2085","IPSL-CM6A-LR",2012,0
"SSP2 2085","IPSL-CM6A-LR",2013,0
"SSP2 2085","IPSL-CM6A-LR",2014,0
"SSP2 2085","IPSL-CM6A-LR",2015,7
"SSP2 2085","IPSL-CM6A-LR",2016,0
"SSP2 2085","IPSL-CM6A-LR",2017,1
"SSP2 2085","IPSL-CM6A-LR",2018,0
"SSP2 2085","IPSL-CM6A-LR",2019,11
"SSP2 2085","IPSL-CM6A-LR",2020,0
"SSP2 2085","IPSL-CM6A-LR",2021,0
"SSP2 2085","IPSL-CM6A-LR",2022,0
"SSP2 2085","IPSL-CM6A-LR",2023,0
"SSP2 2085","IPSL-CM6A-LR",2024,0
"SSP2 2085","IPSL-CM6A-LR",2025,0
"SSP2 2085","IPSL-CM6A-LR",2026,0
"SSP2 2085","IPSL-CM6A-LR",2027,0
"SSP2 2085","IPSL-CM6A-LR",2028,0
"SSP2 2085","IPSL-CM6A-LR",2029,0
"SSP2 2085","IPSL-CM6A-LR",2030,0
"SSP2 2085","IPSL-CM6A-LR",2031,0
"SSP2 2085","IPSL-CM6A-LR",2032,0
"SSP2 2085","IPSL-CM6A-LR",2033,0
"SSP2 2085","IPSL-CM6A-LR",2034,0
"SSP2 2085","IPSL-CM6A-LR",2035,0
"SSP2 2085","IPSL-CM6A-LR",2036,0
"SSP2 2085","IPSL-CM6A-LR",2037,0
"SSP2 2085","IPSL-CM6A-LR",2038,0
"SSP2 2085","IPSL-CM6A-LR",2039,0
"SSP2 2085","IPSL-CM6A-LR",2040,0
"SSP2 2085","IPSL-CM6A-LR",2041,0
"SSP2 2085","IPSL-CM6A-LR",2042,0
"SSP2 2085","IPSL-CM6A-LR",2043,0
"SSP2 2085","IPSL-CM6A-LR",2044,0
"SSP2 2085","IPSL-CM6A-LR",2045,0
"SSP2 2085","IPSL-CM6A-LR",2046,0
"SSP2 2085","IPSL-CM6A-LR",2047,0
"SSP2 2085","IPSL-CM6A-LR",2048,1
"SSP2 2085","IPSL-CM6A-LR",2049,6
"SSP2 2085","IPSL-CM6A-LR",2050,0
"SSP2 2085","IPSL-CM6A-LR",2051,0
"SSP2 2085","IPSL-CM6A-LR",2052,0
"SSP2 2085","IPSL-CM6A-LR",2053,1
"SSP2 2085","IPSL-CM6A-LR",2054,0
"SSP2 2085","IPSL-CM6A-LR",2055,4
"SSP2 2085","IPSL-CM6A-LR",2056,0
"SSP2 2085","IPSL-CM6A-LR",2057,0
"SSP2 2085","IPSL-CM6A-LR",2058,0
"SSP2 2085","IPSL-CM6A-LR",2059,0
"SSP2 2085","IPSL-CM6A-LR",2060,0
"SSP2 2085","IPSL-CM6A-LR",2061,0
"SSP2 2085","IPSL-CM6A-LR",2062,0
"SSP2 2085","IPSL-CM6A-LR",2063,0
"SSP2 2085","IPSL-CM6A-LR",2064,31
"SSP2 2085","IPSL-CM6A-LR",2065,0
"SSP2 2085","IPSL-CM6A-LR",2066,0
"SSP2 2085","IPSL-CM6A-LR",2067,0
"SSP2 2085","IPSL-CM6A-LR",2068,0
"SSP2 2085","IPSL-CM6A-LR",2069,0
"SSP2 2085","IPSL-CM6A-LR",2070,21
"SSP2 2085","IPSL-CM6A-LR",2071,0
"SSP2 2085","IPSL-CM6A-LR",2072,0
"SSP2 2085","IPSL-CM6A-LR",2073,0
"SSP2 2085","IPSL-CM6A-LR",2074,0
"SSP2 2085","IPSL-CM6A-LR",2075,0
"SSP2 2085","IPSL-CM6A-LR",2076,0
"SSP2 2085","IPSL-CM6A-LR",2077,0
"SSP2 2085","IPSL-CM6A-LR",2078,8
"SSP2 2085","IPSL-CM6A-LR",2079,0
"SSP2 2085","IPSL-CM6A-LR",2080,0
"SSP2 2085","IPSL-CM6A-LR",2081,2
"SSP2 2085","IPSL-CM6A-LR",2082,0
"SSP2 2085","IPSL-CM6A-LR",2083,0
"SSP2 2085","IPSL-CM6A-LR",2084,0
"SSP2 2085","IPSL-CM6A-LR",2085,11
"SSP2 2085","IPSL-CM6A-LR",2086,0
"SSP2 2085","IPSL-CM6A-LR",2087,0
"SSP2 2085","IPSL-CM6A-LR",2088,0
"SSP2 2085","IPSL-CM6A-LR",2089,0
"SSP2 2085","IPSL-CM6A-LR",2090,1
"SSP2 2085","IPSL-CM6A-LR",2091,0
"SSP2 2085","IPSL-CM6A-LR",2092,0
"SSP2 2085","IPSL-CM6A-LR",2093,4
"SSP2 2085","IPSL-CM6A-LR",2094,0
"SSP2 2085","IPSL-CM6A-LR",2095,0
"SSP2 2085","IPSL-CM6A-LR",2096,0
"SSP2 2085","IPSL-CM6A-LR",2097,0
"SSP2 2085","IPSL-CM6A-LR",2098,0
"SSP2 2085","IPSL-CM6A-LR",2099,0
"SSP2 2085","IPSL-CM6A-LR",2100,0
"SSP2 2085","MIROC-ES2L",2002,0
"SSP2 2085","MIROC-ES2L",2003,2
"SSP2 2085","MIROC-ES2L",2004,17
"SSP2 2085","MIROC-ES2L",2005,0
"SSP2 2085","MIROC-ES2L",2006,0
"SSP2 2085","MIROC-ES2L",2007,0
"SSP2 2085","MIROC-ES2L",2008,0
"SSP2 2085","MIROC-ES2L",2009,0
"SSP2 2085","MIROC-ES2L",2010,0
"SSP2 2085","MIROC-ES2L",2011,0
"SSP2 2085","MIROC-ES2L",2012,4
"SSP2 2085","MIROC-ES2L",2013,0
"SSP2 2085","MIROC-ES2L",2014,4
"SSP2 2085","MIROC-ES2L",2015,0
"SSP2 2085","MIROC-ES2L",2016,0
"SSP2 2085","MIROC-ES2L",2017,0
"SSP2 2085","MIROC-ES2L",2018,7
"SSP2 2085","MIROC-ES2L",2019,19
"SSP2 2085","MIROC-ES2L",2020,0
"SSP2 2085","MIROC-ES2L",2021,0
"SSP2 2085","MIROC-ES2L",2022,0
"SSP2 2085","MIROC-ES2L",2023,0
"SSP2 2085","MIROC-ES2L",2024,0
"SSP2 2085","MIROC-ES2L",2025,0
"SSP2 2085","MIROC-ES2L",2026,0
"SSP2 2085","MIROC-ES2L",2027,0
"SSP2 2085","MIROC-ES2L",2028,0
"SSP2 2085","MIROC-ES2L",2029,0
"SSP2 2085","MIROC-ES2L",2030,4
"SSP2 2085","MIROC-ES2L",2031,5
"SSP2 2085","MIROC-ES2L",2032,0
"SSP2 2085","MIROC-ES2L",2033,0
"SSP2 2085","MIROC-ES2L",2034,0
"SSP2 2085","MIROC-ES2L",2035,0
"SSP2 2085","MIROC-ES2L",2036,0
"SSP2 2085","MIROC-ES2L",2037,0
"SSP2 2085","MIROC-ES2L",2038,0
"SSP2 2085","MIROC-ES2L",2039,3
"SSP2 2085","MIROC-ES2L",2040,5
"SSP2 2085","MIROC-ES2L",2041,0
"SSP2 2085","MIROC-ES2L",2042,0
"SSP2 2085","MIROC-ES2L",2043,0
"SSP2 2085","MIROC-ES2L",2044,0
"SSP2 2085","MIROC-ES2L",2045,1
"SSP2 2085","MIROC-ES2L",2046,7
"SSP2 2085","MIROC-ES2L",2047,0
"SSP2 2085","MIROC-ES2L",2048,6
"SSP2 2085","MIROC-ES2L",2049,8
"SSP2 2085","MIROC-ES2L",2050,0
"SSP2 2085","MIROC-ES2L",2051,0
"SSP2 2085","MIROC-ES2L",2052,0
"SSP2 2085","MIROC-ES2L",2053,0
"SSP2 2085","MIROC-ES2L",2054,0
"SSP2 2085","MIROC-ES2L",2055,0
"SSP2 2085","MIROC-ES2L",2056,0
"SSP2 2085","MIROC-ES2L",2057,5
"SSP2 2085","MIROC-ES2L",2058,0
"SSP2 2085","MIROC-ES2L",2059,0
"SSP2 2085","MIROC-ES2L",2060,0
"SSP2 2085","MIROC-ES2L",2061,0
"SSP2 2085","MIROC-ES2L",2062,0
"SSP2 2085","MIROC-ES2L",2063,0
"SSP2 2085","MIROC-ES2L",2064,25
"SSP2 2085","MIROC-ES2L",2065,0
"SSP2 2085","MIROC-ES2L",2066,0
"SSP2 2085","MIROC-ES2L",2067,0
"SSP2 2085","MIROC-ES2L",2068,0
"SSP2 2085","MIROC-ES2L",2069,0
"SSP2 2085","MIROC-ES2L",2070,0
"SSP2 2085","MIROC-ES2L",2071,0
"SSP2 2085","MIROC-ES2L",2072,0
"SSP2 2085","MIROC-ES2L",2073,0
"SSP2 2085","MIROC-ES2L",2074,0
"SSP2 2085","MIROC-ES2L",2075,0
"SSP2 2085","MIROC-ES2L",2076,2
"SSP2 2085","MIROC-ES2L",2077,0
"SSP2 2085","MIROC-ES2L",2078,6
"SSP2 2085","MIROC-ES2L",2079,0
"SSP2 2085","MIROC-ES2L",2080,0
"SSP2 2085","MIROC-ES2L",2081,0
"SSP2 2085","MIROC-ES2L",2082,2
"SSP2 2085","MIROC-ES2L",2083,0
"SSP2 2085","MIROC-ES2L",2084,0
"SSP2 2085","MIROC-ES2L",2085,0
"SSP2 2085","MIROC-ES2L",2086,0
"SSP2 2085","MIROC-ES2L",2087,0
"SSP2 2085","MIROC-ES2L",2088,0
"SSP2 2085","MIROC-ES2L",2089,0
"SSP2 2085","MIROC-ES2L",2090,0
"SSP2 2085","MIROC-ES2L",2091,0
"SSP2 2085","MIROC-ES2L",2092,4
"SSP2 2085","MIROC-ES2L",2093,0
"SSP2 2085","MIROC-ES2L",2094,0
"SSP2 2085","MIROC-ES2L",2095,0
"SSP2 2085","MIROC-ES2L",2096,0
"SSP2 2085","MIROC-ES2L",2097,0
"SSP2 2085","MIROC-ES2L",2098,0
"SSP2 2085","MIROC-ES2L",2099,0
"SSP2 2085","MIROC-ES2L",2100,0
"SSP2 2085","MIROC6",2002,0
"SSP2 2085","MIROC6",2003,0
"SSP2 2085","MIROC6",2004,0
"SSP2 2085","MIROC6",2005,7
"SSP2 2085","MIROC6",2006,6
"SSP2 2085","MIROC6",2007,3
"SSP2 2085","MIROC6",2008,0
"SSP2 2085","MIROC6",2009,3
"SSP2 2085","MIROC6",2010,0
"SSP2 2085","MIROC6",2011,0
"SSP2 2085","MIROC6",2012,18
"SSP2 2085","MIROC6",2013,0
"SSP2 2085","MIROC6",2014,9
"SSP2 2085","MIROC6",2015,7
"SSP2 2085","MIROC6",2016,5
"SSP2 2085","MIROC6",2017,0
"SSP2 2085","MIROC6",2018,11
"SSP2 2085","MIROC6",2019,35
"SSP2 2085","MIROC6",2020,0
"SSP2 2085","MIROC6",2021,0
"SSP2 2085","MIROC6",2022,0
"SSP2 2085","MIROC6",2023,0
"SSP2 2085","MIROC6",2024,1
"SSP2 2085","MIROC6",2025,8
"SSP2 2085","MIROC6",2026,0
"SSP2 2085","MIROC6",2027,0
"SSP2 2085","MIROC6",2028,0
"SSP2 2085","MIROC6",2029,2
"SSP2 2085","MIROC6",2030,1
"SSP2 2085","MIROC6",2031,0
"SSP2 2085","MIROC6",2032,0
"SSP2 2085","MIROC6",2033,0
"SSP2 2085","MIROC6",2034,0
"SSP2 2085","MIROC6",2035,0
"SSP2 2085","MIROC6",2036,0
"SSP2 2085","MIROC6",2037,0
"SSP2 2085","MIROC6",2038,1
"SSP2 2085","MIROC6",2039,16
"SSP2 2085","MIROC6",2040,0
"SSP2 2085","MIROC6",2041,0
"SSP2 2085","MIROC6",2042,0
"SSP2 2085","MIROC6",2043,0
"SSP2 2085","MIROC6",2044,4
"SSP2 2085","MIROC6",2045,4
"SSP2 2085","MIROC6",2046,8
"SSP2 2085","MIROC6",2047,0
"SSP2 2085","MIROC6",2048,1
"SSP2 2085","MIROC6",2049,5
"SSP2 2085","MIROC6",2050,0
"SSP2 2085","MIROC6",2051,0
"SSP2 2085","MIROC6",2052,0
"SSP2 2085","MIROC6",2053,0
"SSP2 2085","MIROC6",2054,6
"SSP2 2085","MIROC6",2055,0
"SSP2 2085","MIROC6",2056,0
"SSP2 2085","MIROC6",2057,6
"SSP2 2085","MIROC6",2058,0
"SSP2 2085","MIROC6",2059,0
"SSP2 2085","MIROC6",2060,0
"SSP2 2085","MIROC6",2061,15
"SSP2 2085","MIROC6",2062,1
"SSP2 2085","MIROC6",2063,9
"SSP2 2085","MIROC6",2064,31
"SSP2 2085","MIROC6",2065,0
"SSP2 2085","MIROC6",2066,15
"SSP2 2085","MIROC6",2067,0
"SSP2 2085","MIROC6",2068,0
"SSP2 2085","MIROC6",2069,0
"SSP2 2085","MIROC6",2070,0
"SSP2 2085","MIROC6",2071,13
"SSP2 2085","MIROC6",2072,0
"SSP2 2085","MIROC6",2073,0
"SSP2 2085","MIROC6",2074,0
"SSP2 2085","MIROC6",2075,0
"SSP2 2085","MIROC6",2076,12
"SSP2 2085","MIROC6",2077,0
"SSP2 2085","MIROC6",2078,11
"SSP2 2085","MIROC6",2079,1
"SSP2 2085","MIROC6",2080,3
"SSP2 2085","MIROC6",2081,1
"SSP2 2085","MIROC6",2082,4
"SSP2 2085","MIROC6",2083,2
"SSP2 2085","MIROC6",2084,0
"SSP2 2085","MIROC6",2085,1
"SSP2 2085","MIROC6",2086,0
"SSP2 2085","MIROC6",2087,5
"SSP2 2085","MIROC6",2088,0
"SSP2 2085","MIROC6",2089,1
"SSP2 2085","MIROC6",2090,0
"SSP2 2085","MIROC6",2091,2
"SSP2 2085","MIROC6",2092,7
"SSP2 2085","MIROC6",2093,0
"SSP2 2085","MIROC6",2094,6
"SSP2 2085","MIROC6",2095,0
"SSP2 2085","MIROC6",2096,0
"SSP2 2085","MIROC6",2097,1
"SSP2 2085","MIROC6",2098,0
"SSP2 2085","MIROC6",2099,0
"SSP2 2085","MIROC6",2100,0
"SSP2 2085","MPI-ESM1-2-LR",2002,11
"SSP2 2085","MPI-ESM1-2-LR",2003,3
"SSP2 2085","MPI-ESM1-2-LR",2004,14
"SSP2 2085","MPI-ESM1-2-LR",2005,0
"SSP2 2085","MPI-ESM1-2-LR",2006,0
"SSP2 2085","MPI-ESM1-2-LR",2007,7
"SSP2 2085","MPI-ESM1-2-LR",2008,0
"SSP2 2085","MPI-ESM1-2-LR",2009,20
"SSP2 2085","MPI-ESM1-2-LR",2010,0
"SSP2 2085","MPI-ESM1-2-LR",2011,0
"SSP2 2085","MPI-ESM1-2-LR",2012,0
"SSP2 2085","MPI-ESM1-2-LR",2013,0
"SSP2 2085","MPI-ESM1-2-LR",2014,2
"SSP2 2085","MPI-ESM1-2-LR",2015,9
"SSP2 2085","MPI-ESM1-2-LR",2016,0
"SSP2 2085","MPI-ESM1-2-LR",2017,2
"SSP2 2085","MPI-ESM1-2-LR",2018,0
"SSP2 2085","MPI-ESM1-2-LR",2019,14
"SSP2 2085","MPI-ESM1-2-LR",2020,0
"SSP2 2085","MPI-ESM1-2-LR",2021,0
"SSP2 2085","MPI-ESM1-2-LR",2022,0
"SSP2 2085","MPI-ESM1-2-LR",2023,0
"SSP2 2085","MPI-ESM1-2-LR",2024,2
"SSP2 2085","MPI-ESM1-2-LR",2025,7
"SSP2 2085","MPI-ESM1-2-LR",2026,0
"SSP2 2085","MPI-ESM1-2-LR",2027,0
"SSP2 2085","MPI-ESM1-2-LR",2028,0
"SSP2 2085","MPI-ESM1-2-LR",2029,0
"SSP2 2085","MPI-ESM1-2-LR",2030,2
"SSP2 2085","MPI-ESM1-2-LR",2031,11
"SSP2 2085","MPI-ESM1-2-LR",2032,0
"SSP2 2085","MPI-ESM1-2-LR",2033,0
"SSP2 2085","MPI-ESM1-2-LR",2034,0
"SSP2 2085","MPI-ESM1-2-LR",2035,0
"SSP2 2085","MPI-ESM1-2-LR",2036,0
"SSP2 2085","MPI-ESM1-2-LR",2037,0
"SSP2 2085","MPI-ESM1-2-LR",2038,0
"SSP2 2085","MPI-ESM1-2-LR",2039,9
"SSP2 2085","MPI-ESM1-2-LR",2040,0
"SSP2 2085","MPI-ESM1-2-LR",2041,0
"SSP2 2085","MPI-ESM1-2-LR",2042,0
"SSP2 2085","MPI-ESM1-2-LR",2043,0
"SSP2 2085","MPI-ESM1-2-LR",2044,0
"SSP2 2085","MPI-ESM1-2-LR",2045,0
"SSP2 2085","MPI-ESM1-2-LR",2046,0
"SSP2 2085","MPI-ESM1-2-LR",2047,0
"SSP2 2085","MPI-ESM1-2-LR",2048,2
"SSP2 2085","MPI-ESM1-2-LR",2049,7
"SSP2 2085","MPI-ESM1-2-LR",2050,0
"SSP2 2085","MPI-ESM1-2-LR",2051,8
"SSP2 2085","MPI-ESM1-2-LR",2052,0
"SSP2 2085","MPI-ESM1-2-LR",2053,0
"SSP2 2085","MPI-ESM1-2-LR",2054,0
"SSP2 2085","MPI-ESM1-2-LR",2055,0
"SSP2 2085","MPI-ESM1-2-LR",2056,0
"SSP2 2085","MPI-ESM1-2-LR",2057,0
"SSP2 2085","MPI-ESM1-2-LR",2058,0
"SSP2 2085","MPI-ESM1-2-LR",2059,1
"SSP2 2085","MPI-ESM1-2-LR",2060,0
"SSP2 2085","MPI-ESM1-2-LR",2061,0
"SSP2 2085","MPI-ESM1-2-LR",2062,0
"SSP2 2085","MPI-ESM1-2-LR",2063,0
"SSP2 2085","MPI-ESM1-2-LR",2064,45
"SSP2 2085","MPI-ESM1-2-LR",2065,0
"SSP2 2085","MPI-ESM1-2-LR",2066,0
"SSP2 2085","MPI-ESM1-2-LR",2067,0
"SSP2 2085","MPI-ESM1-2-LR",2068,0
"SSP2 2085","MPI-ESM1-2-LR",2069,0
"SSP2 2085","MPI-ESM1-2-LR",2070,11
"SSP2 2085","MPI-ESM1-2-LR",2071,0
"SSP2 2085","MPI-ESM1-2-LR",2072,0
"SSP2 2085","MPI-ESM1-2-LR",2073,0
"SSP2 2085","MPI-ESM1-2-LR",2074,1
"SSP2 2085","MPI-ESM1-2-LR",2075,0
"SSP2 2085","MPI-ESM1-2-LR",2076,0
"SSP2 2085","MPI-ESM1-2-LR",2077,0
"SSP2 2085","MPI-ESM1-2-LR",2078,0
"SSP2 2085","MPI-ESM1-2-LR",2079,0
"SSP2 2085","MPI-ESM1-2-LR",2080,0
"SSP2 2085","MPI-ESM1-2-LR",2081,0
"SSP2 2085","MPI-ESM1-2-LR",2082,0
"SSP2 2085","MPI-ESM1-2-LR",2083,0
"SSP2 2085","MPI-ESM1-2-LR",2084,0
"SSP2 2085","MPI-ESM1-2-LR",2085,11
"SSP2 2085","MPI-ESM1-2-LR",2086,0
"SSP2 2085","MPI-ESM1-2-LR",2087,0
"SSP2 2085","MPI-ESM1-2-LR",2088,0
"SSP2 2085","MPI-ESM1-2-LR",2089,1
"SSP2 2085","MPI-ESM1-2-LR",2090,0
"SSP2 2085","MPI-ESM1-2-LR",2091,0
"SSP2 2085","MPI-ESM1-2-LR",2092,0
"SSP2 2085","MPI-ESM1-2-LR",2093,5
"SSP2 2085","MPI-ESM1-2-LR",2094,0
"SSP2 2085","MPI-ESM1-2-LR",2095,0
"SSP2 2085","MPI-ESM1-2-LR",2096,0
"SSP2 2085","MPI-ESM1-2-LR",2097,0
"SSP2 2085","MPI-ESM1-2-LR",2098,0
