"SSP_Time","GCM","Year","Pheno"
"SSP1 2085","EC-Earth3-Veg-LR",2067,98.4583333333333
"SSP1 2085","EC-Earth3-Veg-LR",2068,103.958333333333
"SSP1 2085","EC-Earth3-Veg-LR",2069,98.1666666666667
"SSP1 2085","EC-Earth3-Veg-LR",2070,109.041666666667
"SSP1 2085","EC-Earth3-Veg-LR",2071,103.083333333333
"SSP1 2085","EC-Earth3-Veg-LR",2072,105.958333333333
"SSP1 2085","EC-Earth3-Veg-LR",2073,93.25
"SSP1 2085","EC-Earth3-Veg-LR",2074,100.125
"SSP1 2085","EC-Earth3-Veg-LR",2075,101.416666666667
"SSP1 2085","EC-Earth3-Veg-LR",2076,105.291666666667
"SSP1 2085","EC-Earth3-Veg-LR",2077,99
"SSP1 2085","EC-Earth3-Veg-LR",2078,113.208333333333
"SSP1 2085","EC-Earth3-Veg-LR",2079,95
"SSP1 2085","EC-Earth3-Veg-LR",2080,95.4583333333333
"SSP1 2085","EC-Earth3-Veg-LR",2081,76.3333333333333
"SSP1 2085","EC-Earth3-Veg-LR",2082,109.75
"SSP1 2085","EC-Earth3-Veg-LR",2083,124.083333333333
"SSP1 2085","EC-Earth3-Veg-LR",2084,95.1666666666667
"SSP1 2085","EC-Earth3-Veg-LR",2085,106.541666666667
"SSP1 2085","EC-Earth3-Veg-LR",2086,113.5
"SSP1 2085","EC-Earth3-Veg-LR",2087,108.875
"SSP1 2085","EC-Earth3-Veg-LR",2088,94.25
"SSP1 2085","EC-Earth3-Veg-LR",2089,105.458333333333
"SSP1 2085","EC-Earth3-Veg-LR",2090,111.208333333333
"SSP1 2085","EC-Earth3-Veg-LR",2091,116.416666666667
"SSP1 2085","EC-Earth3-Veg-LR",2092,108.208333333333
"SSP1 2085","EC-Earth3-Veg-LR",2093,112.916666666667
"SSP1 2085","EC-Earth3-Veg-LR",2094,105.208333333333
"SSP1 2085","EC-Earth3-Veg-LR",2095,125.083333333333
"SSP1 2085","EC-Earth3-Veg-LR",2096,88.7083333333333
"SSP1 2085","EC-Earth3-Veg-LR",2097,122.291666666667
"SSP1 2085","EC-Earth3-Veg-LR",2098,112.833333333333
"SSP1 2085","EC-Earth3-Veg-LR",2099,107.333333333333
"SSP1 2085","EC-Earth3-Veg-LR",2100,99.375
"SSP1 2085","FGOALS-g3",2001,NA
"SSP1 2085","FGOALS-g3",2002,107.875
"SSP1 2085","FGOALS-g3",2003,103.083333333333
"SSP1 2085","FGOALS-g3",2004,98.5
"SSP1 2085","FGOALS-g3",2005,95.1666666666667
"SSP1 2085","FGOALS-g3",2006,93.125
"SSP1 2085","FGOALS-g3",2007,94.1666666666667
"SSP1 2085","FGOALS-g3",2008,101.875
"SSP1 2085","FGOALS-g3",2009,98.8333333333333
"SSP1 2085","FGOALS-g3",2010,96.5
"SSP1 2085","FGOALS-g3",2011,96.125
"SSP1 2085","FGOALS-g3",2012,105.125
"SSP1 2085","FGOALS-g3",2013,98.0416666666667
"SSP1 2085","FGOALS-g3",2014,103.208333333333
"SSP1 2085","FGOALS-g3",2015,110.166666666667
"SSP1 2085","FGOALS-g3",2016,106.041666666667
"SSP1 2085","FGOALS-g3",2017,101.291666666667
"SSP1 2085","FGOALS-g3",2018,97.875
"SSP1 2085","FGOALS-g3",2019,115
"SSP1 2085","FGOALS-g3",2020,98.25
"SSP1 2085","FGOALS-g3",2021,94.4166666666667
"SSP1 2085","FGOALS-g3",2022,94.7083333333333
"SSP1 2085","FGOALS-g3",2023,100.291666666667
"SSP1 2085","FGOALS-g3",2024,100.208333333333
"SSP1 2085","FGOALS-g3",2025,92.3333333333333
"SSP1 2085","FGOALS-g3",2026,86.0416666666667
"SSP1 2085","FGOALS-g3",2027,88.7916666666667
"SSP1 2085","FGOALS-g3",2028,88.1666666666667
"SSP1 2085","FGOALS-g3",2029,93.375
"SSP1 2085","FGOALS-g3",2030,103.041666666667
"SSP1 2085","FGOALS-g3",2031,97.875
"SSP1 2085","FGOALS-g3",2032,95.2083333333333
"SSP1 2085","FGOALS-g3",2033,100.5
"SSP1 2085","FGOALS-g3",2034,102.875
"SSP1 2085","FGOALS-g3",2035,102.25
"SSP1 2085","FGOALS-g3",2036,101
"SSP1 2085","FGOALS-g3",2037,110.125
"SSP1 2085","FGOALS-g3",2038,105.125
"SSP1 2085","FGOALS-g3",2039,120.041666666667
"SSP1 2085","FGOALS-g3",2040,97.0833333333333
"SSP1 2085","FGOALS-g3",2041,91.4583333333333
"SSP1 2085","FGOALS-g3",2042,104.208333333333
"SSP1 2085","FGOALS-g3",2043,103
"SSP1 2085","FGOALS-g3",2044,94.375
"SSP1 2085","FGOALS-g3",2045,105.166666666667
"SSP1 2085","FGOALS-g3",2046,114.375
"SSP1 2085","FGOALS-g3",2047,98.7083333333333
"SSP1 2085","FGOALS-g3",2048,103.291666666667
"SSP1 2085","FGOALS-g3",2049,107.333333333333
"SSP1 2085","FGOALS-g3",2050,99.3333333333333
"SSP1 2085","FGOALS-g3",2051,115.375
"SSP1 2085","FGOALS-g3",2052,113.041666666667
"SSP1 2085","FGOALS-g3",2053,98.6666666666667
"SSP1 2085","FGOALS-g3",2054,98.125
"SSP1 2085","FGOALS-g3",2055,91.6666666666667
"SSP1 2085","FGOALS-g3",2056,96.125
"SSP1 2085","FGOALS-g3",2057,103.041666666667
"SSP1 2085","FGOALS-g3",2058,98.0416666666667
"SSP1 2085","FGOALS-g3",2059,100.125
"SSP1 2085","FGOALS-g3",2060,102.291666666667
"SSP1 2085","FGOALS-g3",2061,104.333333333333
"SSP1 2085","FGOALS-g3",2062,107.125
"SSP1 2085","FGOALS-g3",2063,101.25
"SSP1 2085","FGOALS-g3",2064,113.416666666667
"SSP1 2085","FGOALS-g3",2065,90.0833333333333
"SSP1 2085","FGOALS-g3",2066,94.9166666666667
"SSP1 2085","FGOALS-g3",2067,95.2083333333333
"SSP1 2085","FGOALS-g3",2068,97.2083333333333
"SSP1 2085","FGOALS-g3",2069,95.375
"SSP1 2085","FGOALS-g3",2070,92.25
"SSP1 2085","FGOALS-g3",2071,97.2083333333333
"SSP1 2085","FGOALS-g3",2072,104.458333333333
"SSP1 2085","FGOALS-g3",2073,92.7083333333333
"SSP1 2085","FGOALS-g3",2074,98.5416666666667
"SSP1 2085","FGOALS-g3",2075,98.9166666666667
"SSP1 2085","FGOALS-g3",2076,104.333333333333
"SSP1 2085","FGOALS-g3",2077,95.25
"SSP1 2085","FGOALS-g3",2078,111.041666666667
"SSP1 2085","FGOALS-g3",2079,91.1666666666667
"SSP1 2085","FGOALS-g3",2080,94.1666666666667
"SSP1 2085","FGOALS-g3",2081,78.125
"SSP1 2085","FGOALS-g3",2082,105.208333333333
"SSP1 2085","FGOALS-g3",2083,114.416666666667
"SSP1 2085","FGOALS-g3",2084,93.25
"SSP1 2085","FGOALS-g3",2085,103.041666666667
"SSP1 2085","FGOALS-g3",2086,107.458333333333
"SSP1 2085","FGOALS-g3",2087,106.791666666667
"SSP1 2085","FGOALS-g3",2088,92.9166666666667
"SSP1 2085","FGOALS-g3",2089,100.958333333333
"SSP1 2085","FGOALS-g3",2090,101.291666666667
"SSP1 2085","FGOALS-g3",2091,111.583333333333
"SSP1 2085","FGOALS-g3",2092,105.291666666667
"SSP1 2085","FGOALS-g3",2093,108.916666666667
"SSP1 2085","FGOALS-g3",2094,101.041666666667
"SSP1 2085","FGOALS-g3",2095,117.916666666667
"SSP1 2085","FGOALS-g3",2096,86.3333333333333
"SSP1 2085","FGOALS-g3",2097,119.416666666667
"SSP1 2085","FGOALS-g3",2098,104.541666666667
"SSP1 2085","FGOALS-g3",2099,101.375
"SSP1 2085","FGOALS-g3",2100,95.2083333333333
"SSP1 2085","FIO-ESM-2-0",2001,NA
"SSP1 2085","FIO-ESM-2-0",2002,107.125
"SSP1 2085","FIO-ESM-2-0",2003,102
"SSP1 2085","FIO-ESM-2-0",2004,98.0416666666667
"SSP1 2085","FIO-ESM-2-0",2005,94.25
"SSP1 2085","FIO-ESM-2-0",2006,93
"SSP1 2085","FIO-ESM-2-0",2007,93.3333333333333
"SSP1 2085","FIO-ESM-2-0",2008,102.125
"SSP1 2085","FIO-ESM-2-0",2009,97.2916666666667
"SSP1 2085","FIO-ESM-2-0",2010,96.25
"SSP1 2085","FIO-ESM-2-0",2011,93.2083333333333
"SSP1 2085","FIO-ESM-2-0",2012,106.041666666667
"SSP1 2085","FIO-ESM-2-0",2013,97.0833333333333
"SSP1 2085","FIO-ESM-2-0",2014,103.25
"SSP1 2085","FIO-ESM-2-0",2015,113.458333333333
"SSP1 2085","FIO-ESM-2-0",2016,107.041666666667
"SSP1 2085","FIO-ESM-2-0",2017,101.458333333333
"SSP1 2085","FIO-ESM-2-0",2018,97.25
"SSP1 2085","FIO-ESM-2-0",2019,118.875
"SSP1 2085","FIO-ESM-2-0",2020,97.875
"SSP1 2085","FIO-ESM-2-0",2021,93.9583333333333
"SSP1 2085","FIO-ESM-2-0",2022,94.4583333333333
"SSP1 2085","FIO-ESM-2-0",2023,101.25
"SSP1 2085","FIO-ESM-2-0",2024,100.125
"SSP1 2085","FIO-ESM-2-0",2025,90.25
"SSP1 2085","FIO-ESM-2-0",2026,82.0416666666667
"SSP1 2085","FIO-ESM-2-0",2027,87.5
"SSP1 2085","FIO-ESM-2-0",2028,87.125
"SSP1 2085","FIO-ESM-2-0",2029,92.2916666666667
"SSP1 2085","FIO-ESM-2-0",2030,103.25
"SSP1 2085","FIO-ESM-2-0",2031,97.0833333333333
"SSP1 2085","FIO-ESM-2-0",2032,92.0416666666667
"SSP1 2085","FIO-ESM-2-0",2033,100.791666666667
"SSP1 2085","FIO-ESM-2-0",2034,103.208333333333
"SSP1 2085","FIO-ESM-2-0",2035,105.125
"SSP1 2085","FIO-ESM-2-0",2036,101
"SSP1 2085","FIO-ESM-2-0",2037,112.166666666667
"SSP1 2085","FIO-ESM-2-0",2038,107.208333333333
"SSP1 2085","FIO-ESM-2-0",2039,123.291666666667
"SSP1 2085","FIO-ESM-2-0",2040,94.9583333333333
"SSP1 2085","FIO-ESM-2-0",2041,88.3333333333333
"SSP1 2085","FIO-ESM-2-0",2042,106.416666666667
"SSP1 2085","FIO-ESM-2-0",2043,102.166666666667
"SSP1 2085","FIO-ESM-2-0",2044,94
"SSP1 2085","FIO-ESM-2-0",2045,107.208333333333
"SSP1 2085","FIO-ESM-2-0",2046,117.166666666667
"SSP1 2085","FIO-ESM-2-0",2047,98.9166666666667
"SSP1 2085","FIO-ESM-2-0",2048,103.291666666667
"SSP1 2085","FIO-ESM-2-0",2049,108.041666666667
"SSP1 2085","FIO-ESM-2-0",2050,100.375
"SSP1 2085","FIO-ESM-2-0",2051,119.375
"SSP1 2085","FIO-ESM-2-0",2052,117.208333333333
"SSP1 2085","FIO-ESM-2-0",2053,94.2083333333333
"SSP1 2085","FIO-ESM-2-0",2054,96.0416666666667
"SSP1 2085","FIO-ESM-2-0",2055,90.2083333333333
"SSP1 2085","FIO-ESM-2-0",2056,95.1666666666667
"SSP1 2085","FIO-ESM-2-0",2057,103.666666666667
"SSP1 2085","FIO-ESM-2-0",2058,97.9166666666667
"SSP1 2085","FIO-ESM-2-0",2059,99.25
"SSP1 2085","FIO-ESM-2-0",2060,103.083333333333
"SSP1 2085","FIO-ESM-2-0",2061,104.208333333333
"SSP1 2085","FIO-ESM-2-0",2062,108.75
"SSP1 2085","FIO-ESM-2-0",2063,101.416666666667
"SSP1 2085","FIO-ESM-2-0",2064,115.083333333333
"SSP1 2085","FIO-ESM-2-0",2065,87.3333333333333
"SSP1 2085","FIO-ESM-2-0",2066,94.1666666666667
"SSP1 2085","FIO-ESM-2-0",2067,91.2083333333333
"SSP1 2085","FIO-ESM-2-0",2068,97.0416666666667
"SSP1 2085","FIO-ESM-2-0",2069,94
"SSP1 2085","FIO-ESM-2-0",2070,90.375
"SSP1 2085","FIO-ESM-2-0",2071,96.25
"SSP1 2085","FIO-ESM-2-0",2072,104
"SSP1 2085","FIO-ESM-2-0",2073,90.9166666666667
"SSP1 2085","FIO-ESM-2-0",2074,98.9166666666667
"SSP1 2085","FIO-ESM-2-0",2075,99.0833333333333
"SSP1 2085","FIO-ESM-2-0",2076,103.958333333333
"SSP1 2085","FIO-ESM-2-0",2077,94.0416666666667
"SSP1 2085","FIO-ESM-2-0",2078,112.291666666667
"SSP1 2085","FIO-ESM-2-0",2079,90.2916666666667
"SSP1 2085","FIO-ESM-2-0",2080,93.2083333333333
"SSP1 2085","FIO-ESM-2-0",2081,74.25
"SSP1 2085","FIO-ESM-2-0",2082,107.125
"SSP1 2085","FIO-ESM-2-0",2083,120.25
"SSP1 2085","FIO-ESM-2-0",2084,91.5
"SSP1 2085","FIO-ESM-2-0",2085,104.041666666667
"SSP1 2085","FIO-ESM-2-0",2086,111
"SSP1 2085","FIO-ESM-2-0",2087,108.041666666667
"SSP1 2085","FIO-ESM-2-0",2088,92.5416666666667
"SSP1 2085","FIO-ESM-2-0",2089,101.208333333333
"SSP1 2085","FIO-ESM-2-0",2090,104.25
"SSP1 2085","FIO-ESM-2-0",2091,115.333333333333
"SSP1 2085","FIO-ESM-2-0",2092,106.166666666667
"SSP1 2085","FIO-ESM-2-0",2093,110.125
"SSP1 2085","FIO-ESM-2-0",2094,101.291666666667
"SSP1 2085","FIO-ESM-2-0",2095,123.083333333333
"SSP1 2085","FIO-ESM-2-0",2096,85.2083333333333
"SSP1 2085","FIO-ESM-2-0",2097,121.416666666667
"SSP1 2085","FIO-ESM-2-0",2098,106.041666666667
"SSP1 2085","FIO-ESM-2-0",2099,102.083333333333
"SSP1 2085","FIO-ESM-2-0",2100,94.0833333333333
"SSP1 2085","GFDL-ESM4",2001,NA
"SSP1 2085","GFDL-ESM4",2002,109.125
"SSP1 2085","GFDL-ESM4",2003,103.458333333333
"SSP1 2085","GFDL-ESM4",2004,99.0833333333333
"SSP1 2085","GFDL-ESM4",2005,95.9583333333333
"SSP1 2085","GFDL-ESM4",2006,93.5833333333333
"SSP1 2085","GFDL-ESM4",2007,95.25
"SSP1 2085","GFDL-ESM4",2008,102.416666666667
"SSP1 2085","GFDL-ESM4",2009,99.125
"SSP1 2085","GFDL-ESM4",2010,98.2916666666667
"SSP1 2085","GFDL-ESM4",2011,96.0416666666667
"SSP1 2085","GFDL-ESM4",2012,106.166666666667
"SSP1 2085","GFDL-ESM4",2013,98.1666666666667
"SSP1 2085","GFDL-ESM4",2014,104.25
"SSP1 2085","GFDL-ESM4",2015,113.125
"SSP1 2085","GFDL-ESM4",2016,107.416666666667
"SSP1 2085","GFDL-ESM4",2017,102.125
"SSP1 2085","GFDL-ESM4",2018,98.2083333333333
"SSP1 2085","GFDL-ESM4",2019,117.958333333333
"SSP1 2085","GFDL-ESM4",2020,98.3333333333333
"SSP1 2085","GFDL-ESM4",2021,94.25
"SSP1 2085","GFDL-ESM4",2022,95.2083333333333
"SSP1 2085","GFDL-ESM4",2023,101.541666666667
"SSP1 2085","GFDL-ESM4",2024,100.583333333333
"SSP1 2085","GFDL-ESM4",2025,92.2083333333333
"SSP1 2085","GFDL-ESM4",2026,85.2916666666667
"SSP1 2085","GFDL-ESM4",2027,88.7083333333333
"SSP1 2085","GFDL-ESM4",2028,88.1666666666667
"SSP1 2085","GFDL-ESM4",2029,93.2083333333333
"SSP1 2085","GFDL-ESM4",2030,105.083333333333
"SSP1 2085","GFDL-ESM4",2031,98.0416666666667
"SSP1 2085","GFDL-ESM4",2032,94.25
"SSP1 2085","GFDL-ESM4",2033,101.208333333333
"SSP1 2085","GFDL-ESM4",2034,103.458333333333
"SSP1 2085","GFDL-ESM4",2035,109
"SSP1 2085","GFDL-ESM4",2036,101.291666666667
"SSP1 2085","GFDL-ESM4",2037,112.166666666667
"SSP1 2085","GFDL-ESM4",2038,107.291666666667
"SSP1 2085","GFDL-ESM4",2039,122.291666666667
"SSP1 2085","GFDL-ESM4",2040,96.2083333333333
"SSP1 2085","GFDL-ESM4",2041,90.8333333333333
"SSP1 2085","GFDL-ESM4",2042,106.166666666667
"SSP1 2085","GFDL-ESM4",2043,102.416666666667
"SSP1 2085","GFDL-ESM4",2044,95.125
"SSP1 2085","GFDL-ESM4",2045,107.125
"SSP1 2085","GFDL-ESM4",2046,116.375
"SSP1 2085","GFDL-ESM4",2047,99.0833333333333
"SSP1 2085","GFDL-ESM4",2048,104.041666666667
"SSP1 2085","GFDL-ESM4",2049,108.208333333333
"SSP1 2085","GFDL-ESM4",2050,101.791666666667
"SSP1 2085","GFDL-ESM4",2051,118.958333333333
"SSP1 2085","GFDL-ESM4",2052,117.041666666667
"SSP1 2085","GFDL-ESM4",2053,98.2083333333333
"SSP1 2085","GFDL-ESM4",2054,98.2083333333333
"SSP1 2085","GFDL-ESM4",2055,91.4166666666667
"SSP1 2085","GFDL-ESM4",2056,96.0833333333333
"SSP1 2085","GFDL-ESM4",2057,103.958333333333
"SSP1 2085","GFDL-ESM4",2058,98.3333333333333
"SSP1 2085","GFDL-ESM4",2059,99.2916666666667
"SSP1 2085","GFDL-ESM4",2060,103.166666666667
"SSP1 2085","GFDL-ESM4",2061,104.583333333333
"SSP1 2085","GFDL-ESM4",2062,108.416666666667
"SSP1 2085","GFDL-ESM4",2063,102.083333333333
"SSP1 2085","GFDL-ESM4",2064,115.166666666667
"SSP1 2085","GFDL-ESM4",2065,89.25
"SSP1 2085","GFDL-ESM4",2066,95.9583333333333
"SSP1 2085","GFDL-ESM4",2067,96.25
"SSP1 2085","GFDL-ESM4",2068,99.2083333333333
"SSP1 2085","GFDL-ESM4",2069,96.0416666666667
"SSP1 2085","GFDL-ESM4",2070,93.2916666666667
"SSP1 2085","GFDL-ESM4",2071,99.1666666666667
"SSP1 2085","GFDL-ESM4",2072,104.291666666667
"SSP1 2085","GFDL-ESM4",2073,91.9166666666667
"SSP1 2085","GFDL-ESM4",2074,98.875
"SSP1 2085","GFDL-ESM4",2075,99.2083333333333
"SSP1 2085","GFDL-ESM4",2076,104.708333333333
"SSP1 2085","GFDL-ESM4",2077,96.75
"SSP1 2085","GFDL-ESM4",2078,112.166666666667
"SSP1 2085","GFDL-ESM4",2079,91.9583333333333
"SSP1 2085","GFDL-ESM4",2080,94
"SSP1 2085","GFDL-ESM4",2081,76.5
"SSP1 2085","GFDL-ESM4",2082,106.833333333333
"SSP1 2085","GFDL-ESM4",2083,119.25
"SSP1 2085","GFDL-ESM4",2084,93.0833333333333
"SSP1 2085","GFDL-ESM4",2085,104.208333333333
"SSP1 2085","GFDL-ESM4",2086,110.125
"SSP1 2085","GFDL-ESM4",2087,107.416666666667
"SSP1 2085","GFDL-ESM4",2088,93.0833333333333
"SSP1 2085","GFDL-ESM4",2089,101.541666666667
"SSP1 2085","GFDL-ESM4",2090,104.375
"SSP1 2085","GFDL-ESM4",2091,114.958333333333
"SSP1 2085","GFDL-ESM4",2092,106.125
"SSP1 2085","GFDL-ESM4",2093,110.125
"SSP1 2085","GFDL-ESM4",2094,102.541666666667
"SSP1 2085","GFDL-ESM4",2095,121.333333333333
"SSP1 2085","GFDL-ESM4",2096,86.0833333333333
"SSP1 2085","GFDL-ESM4",2097,120.916666666667
"SSP1 2085","GFDL-ESM4",2098,105.958333333333
"SSP1 2085","GFDL-ESM4",2099,102.416666666667
"SSP1 2085","GFDL-ESM4",2100,95.25
"SSP1 2085","INM-CM4-8",2001,NA
"SSP1 2085","INM-CM4-8",2002,101.208333333333
"SSP1 2085","INM-CM4-8",2003,103.166666666667
"SSP1 2085","INM-CM4-8",2004,98.2083333333333
"SSP1 2085","INM-CM4-8",2005,94.4166666666667
"SSP1 2085","INM-CM4-8",2006,91.4166666666667
"SSP1 2085","INM-CM4-8",2007,93.375
"SSP1 2085","INM-CM4-8",2008,102.958333333333
"SSP1 2085","INM-CM4-8",2009,97.3333333333333
"SSP1 2085","INM-CM4-8",2010,96.0416666666667
"SSP1 2085","INM-CM4-8",2011,93.2083333333333
"SSP1 2085","INM-CM4-8",2012,105.041666666667
"SSP1 2085","INM-CM4-8",2013,97.2083333333333
"SSP1 2085","INM-CM4-8",2014,103.291666666667
"SSP1 2085","INM-CM4-8",2015,118.041666666667
"SSP1 2085","INM-CM4-8",2016,106.041666666667
"SSP1 2085","INM-CM4-8",2017,100.083333333333
"SSP1 2085","INM-CM4-8",2018,97.375
"SSP1 2085","INM-CM4-8",2019,118.25
"SSP1 2085","INM-CM4-8",2020,98.125
"SSP1 2085","INM-CM4-8",2021,93
"SSP1 2085","INM-CM4-8",2022,95.3333333333333
"SSP1 2085","INM-CM4-8",2023,102.291666666667
"SSP1 2085","INM-CM4-8",2024,100
"SSP1 2085","INM-CM4-8",2025,90.0416666666667
"SSP1 2085","INM-CM4-8",2026,82.0833333333333
"SSP1 2085","INM-CM4-8",2027,88.5
"SSP1 2085","INM-CM4-8",2028,87.7083333333333
"SSP1 2085","INM-CM4-8",2029,93.375
"SSP1 2085","INM-CM4-8",2030,105.041666666667
"SSP1 2085","INM-CM4-8",2031,96.9166666666667
"SSP1 2085","INM-CM4-8",2032,95.9583333333333
"SSP1 2085","INM-CM4-8",2033,100.208333333333
"SSP1 2085","INM-CM4-8",2034,103.166666666667
"SSP1 2085","INM-CM4-8",2035,111.291666666667
"SSP1 2085","INM-CM4-8",2036,101.125
"SSP1 2085","INM-CM4-8",2037,109.375
"SSP1 2085","INM-CM4-8",2038,108.041666666667
"SSP1 2085","INM-CM4-8",2039,121.166666666667
"SSP1 2085","INM-CM4-8",2040,95.0833333333333
"SSP1 2085","INM-CM4-8",2041,90.9583333333333
"SSP1 2085","INM-CM4-8",2042,104.166666666667
"SSP1 2085","INM-CM4-8",2043,102.25
"SSP1 2085","INM-CM4-8",2044,95.375
"SSP1 2085","INM-CM4-8",2045,105.416666666667
"SSP1 2085","INM-CM4-8",2046,116.291666666667
"SSP1 2085","INM-CM4-8",2047,99.375
"SSP1 2085","INM-CM4-8",2048,104.375
"SSP1 2085","INM-CM4-8",2049,107.208333333333
"SSP1 2085","INM-CM4-8",2050,102
"SSP1 2085","INM-CM4-8",2051,119.166666666667
"SSP1 2085","INM-CM4-8",2052,114.333333333333
"SSP1 2085","INM-CM4-8",2053,98.375
"SSP1 2085","INM-CM4-8",2054,97.2916666666667
"SSP1 2085","INM-CM4-8",2055,91
"SSP1 2085","INM-CM4-8",2056,97.125
"SSP1 2085","INM-CM4-8",2057,103.208333333333
"SSP1 2085","INM-CM4-8",2058,97.9583333333333
"SSP1 2085","INM-CM4-8",2059,97.7916666666667
"SSP1 2085","INM-CM4-8",2060,103.208333333333
"SSP1 2085","INM-CM4-8",2061,104.541666666667
"SSP1 2085","INM-CM4-8",2062,108.583333333333
"SSP1 2085","INM-CM4-8",2063,101.583333333333
"SSP1 2085","INM-CM4-8",2064,114.375
"SSP1 2085","INM-CM4-8",2065,89.3333333333333
"SSP1 2085","INM-CM4-8",2066,93.0416666666667
"SSP1 2085","INM-CM4-8",2067,95.125
"SSP1 2085","INM-CM4-8",2068,99
"SSP1 2085","INM-CM4-8",2069,95.0416666666667
"SSP1 2085","INM-CM4-8",2070,93.0416666666667
"SSP1 2085","INM-CM4-8",2071,96.2083333333333
"SSP1 2085","INM-CM4-8",2072,104.25
"SSP1 2085","INM-CM4-8",2073,91.2083333333333
"SSP1 2085","INM-CM4-8",2074,97.4166666666667
"SSP1 2085","INM-CM4-8",2075,99.125
"SSP1 2085","INM-CM4-8",2076,101.25
"SSP1 2085","INM-CM4-8",2077,93.125
"SSP1 2085","INM-CM4-8",2078,111.291666666667
"SSP1 2085","INM-CM4-8",2079,91.25
"SSP1 2085","INM-CM4-8",2080,93.3333333333333
"SSP1 2085","INM-CM4-8",2081,73.0416666666667
"SSP1 2085","INM-CM4-8",2082,105.333333333333
"SSP1 2085","INM-CM4-8",2083,119.125
"SSP1 2085","INM-CM4-8",2084,91.2916666666667
"SSP1 2085","INM-CM4-8",2085,103.25
"SSP1 2085","INM-CM4-8",2086,108.125
"SSP1 2085","INM-CM4-8",2087,107.208333333333
"SSP1 2085","INM-CM4-8",2088,93.0833333333333
"SSP1 2085","INM-CM4-8",2089,101.208333333333
"SSP1 2085","INM-CM4-8",2090,103.208333333333
"SSP1 2085","INM-CM4-8",2091,112.958333333333
"SSP1 2085","INM-CM4-8",2092,106.25
"SSP1 2085","INM-CM4-8",2093,110.166666666667
"SSP1 2085","INM-CM4-8",2094,101.875
"SSP1 2085","INM-CM4-8",2095,120.083333333333
"SSP1 2085","INM-CM4-8",2096,86.3333333333333
"SSP1 2085","INM-CM4-8",2097,120.791666666667
"SSP1 2085","INM-CM4-8",2098,105.958333333333
"SSP1 2085","INM-CM4-8",2099,102.166666666667
"SSP1 2085","INM-CM4-8",2100,95.25
"SSP1 2085","INM-CM5-0",2001,NA
"SSP1 2085","INM-CM5-0",2002,105.041666666667
"SSP1 2085","INM-CM5-0",2003,99.375
"SSP1 2085","INM-CM5-0",2004,95.9166666666667
"SSP1 2085","INM-CM5-0",2005,88.0833333333333
"SSP1 2085","INM-CM5-0",2006,92.6666666666667
"SSP1 2085","INM-CM5-0",2007,92.25
"SSP1 2085","INM-CM5-0",2008,101.666666666667
"SSP1 2085","INM-CM5-0",2009,96.125
"SSP1 2085","INM-CM5-0",2010,93.2916666666667
"SSP1 2085","INM-CM5-0",2011,86.4583333333333
"SSP1 2085","INM-CM5-0",2012,104.291666666667
"SSP1 2085","INM-CM5-0",2013,96.0416666666667
"SSP1 2085","INM-CM5-0",2014,101.041666666667
"SSP1 2085","INM-CM5-0",2015,113.958333333333
"SSP1 2085","INM-CM5-0",2016,105.125
"SSP1 2085","INM-CM5-0",2017,100.583333333333
"SSP1 2085","INM-CM5-0",2018,96.2916666666667
"SSP1 2085","INM-CM5-0",2019,119.125
"SSP1 2085","INM-CM5-0",2020,97.0416666666667
"SSP1 2085","INM-CM5-0",2021,92.9583333333333
"SSP1 2085","INM-CM5-0",2022,94.875
"SSP1 2085","INM-CM5-0",2023,101.166666666667
"SSP1 2085","INM-CM5-0",2024,99.125
"SSP1 2085","INM-CM5-0",2025,89.375
"SSP1 2085","INM-CM5-0",2026,78.0833333333333
"SSP1 2085","INM-CM5-0",2027,86.5416666666667
"SSP1 2085","INM-CM5-0",2028,86.2083333333333
"SSP1 2085","INM-CM5-0",2029,92.125
"SSP1 2085","INM-CM5-0",2030,103.083333333333
"SSP1 2085","INM-CM5-0",2031,93.125
"SSP1 2085","INM-CM5-0",2032,90.7083333333333
"SSP1 2085","INM-CM5-0",2033,100.083333333333
"SSP1 2085","INM-CM5-0",2034,102.041666666667
"SSP1 2085","INM-CM5-0",2035,101.208333333333
"SSP1 2085","INM-CM5-0",2036,100.291666666667
"SSP1 2085","INM-CM5-0",2037,110.25
"SSP1 2085","INM-CM5-0",2038,107.208333333333
"SSP1 2085","INM-CM5-0",2039,122.041666666667
"SSP1 2085","INM-CM5-0",2040,90.1666666666667
"SSP1 2085","INM-CM5-0",2041,85.2916666666667
"SSP1 2085","INM-CM5-0",2042,104.125
"SSP1 2085","INM-CM5-0",2043,99.5833333333333
"SSP1 2085","INM-CM5-0",2044,93.1666666666667
"SSP1 2085","INM-CM5-0",2045,106.041666666667
"SSP1 2085","INM-CM5-0",2046,117.166666666667
"SSP1 2085","INM-CM5-0",2047,98.6666666666667
"SSP1 2085","INM-CM5-0",2048,103.166666666667
"SSP1 2085","INM-CM5-0",2049,106.958333333333
"SSP1 2085","INM-CM5-0",2050,100.375
"SSP1 2085","INM-CM5-0",2051,119.291666666667
"SSP1 2085","INM-CM5-0",2052,113.291666666667
"SSP1 2085","INM-CM5-0",2053,89.1666666666667
"SSP1 2085","INM-CM5-0",2054,95.9166666666667
"SSP1 2085","INM-CM5-0",2055,88.75
